vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_05,500m_r009_c015,500m_r010_c015,0.499438915889188,1.36210613424324
truck_05,500m_r010_c015,500m_r011_c015,0.499438915888793,1.36210613424216
truck_05,500m_r011_c015,500m_r012_c015,0.499438915889188,1.36210613424324
truck_05,500m_r012_c015,500m_r013_c014,0.706279033693976,1.92621554643812
truck_05,500m_r013_c014,500m_r014_c013,0.706267539549311,1.92618419877085
truck_05,500m_r014_c013,500m_r014_c014,0.499366086104013,1.3619075075564
truck_05,500m_r014_c014,500m_r015_c015,0.706256043419586,1.92615284568978
truck_05,500m_r015_c015,500m_r015_c016,0.49934982540146,1.3618631601858
truck_05,500m_r015_c016,500m_r015_c017,0.499349825402919,1.36186316018978
truck_05,500m_r015_c017,500m_r015_c019,0.998699650670564,2.72372632001063
truck_05,500m_r015_c019,500m_r014_c021,1.11663454321082,3.04536693602951
truck_05,500m_r014_c021,500m_r015_c023,1.11663454321082,3.04536693602951
truck_05,500m_r015_c023,500m_r016_c024,0.706244545308083,1.92612148720386
truck_05,500m_r016_c024,500m_r016_c025,0.499333561631674,1.36181880445002
truck_05,500m_r016_c025,500m_r016_c026,0.499333561633133,1.361818804454
truck_05,500m_r016_c026,500m_r015_c027,0.706244545308083,1.92612148720386
truck_05,500m_r015_c027,500m_r014_c028,0.706256043419586,1.92615284568978
truck_05,500m_r014_c028,500m_r013_c029,0.706267539549311,1.92618419877085
truck_05,500m_r013_c029,500m_r012_c029,0.499438915888793,1.36210613424216
truck_05,500m_r012_c029,500m_r010_c029,0.99887783177798,2.7242122684854
truck_05,500m_r010_c029,500m_r011_c028,0.706302016038072,1.92627822555838
truck_05,500m_r011_c028,500m_r011_c027,0.499414849792688,1.3620404994346
truck_05,500m_r011_c027,500m_r009_c027,0.99887783177798,2.7242122684854
truck_05,500m_r009_c027,500m_r010_c026,0.706313504234034,1.92630955700191
truck_05,500m_r010_c026,500m_r010_c025,0.499431098219476,1.36208481332584
truck_05,500m_r010_c025,500m_r010_c023,0.998862196303906,2.72416962628338
truck_05,500m_r010_c023,500m_r010_c022,0.499431098219476,1.36208481332584
truck_05,500m_r010_c022,500m_r010_c021,0.499431098218016,1.36208481332186
truck_05,500m_r010_c021,500m_r010_c020,0.499431098218016,1.36208481332186
truck_05,500m_r010_c020,500m_r010_c019,0.499431098219476,1.36208481332584
truck_05,500m_r010_c019,500m_r010_c018,0.499431098218016,1.36208481332186
