vehicle_id,route_time_min
truck_01,102.590939739521
truck_02,104.412650195338
truck_03,107.600463510801
truck_04,112.305527780491
truck_05,104.061790191712
truck_06,118.244261906432
truck_07,119.606386924577
truck_08,105.860705083456
truck_09,95.3599468804209
truck_10,0
truck_11,0
truck_12,120.090191866187
truck_13,0
truck_14,98.2537994419238
truck_15,116.886264346611
truck_16,119.980640067834
truck_17,77.8868375028239
truck_18,116.797285442527
truck_19,111.711680979268
truck_20,0
