vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_01,DEPOT,500m_r011_c018__v01,0.789653797349335,2.15360126549819
truck_01,500m_r011_c018__v01,500m_r011_c019__v01,0.499414849792688,1.3620404994346
truck_01,500m_r011_c019__v01,500m_r012_c020__v01,0.706290525858363,1.92624688870463
truck_01,500m_r012_c020__v01,500m_r013_c021__v01,0.706279033693976,1.92621554643812
truck_01,500m_r013_c021__v01,500m_r013_c022__v01,0.499382343734857,1.36195184654961
truck_01,500m_r013_c022__v01,500m_r014_c023__v01,0.706267539549311,1.92618419877085
truck_01,500m_r014_c023__v01,500m_r014_c025__v01,0.998732172072799,2.723815014744
truck_01,500m_r014_c025__v01,500m_r014_c026__v01,0.499366086104013,1.3619075075564
truck_01,500m_r014_c026__v01,500m_r014_c027__v01,0.499366086102554,1.36190750755242
truck_01,500m_r014_c027__v01,500m_r015_c026__v01,0.706256043419586,1.92615284568978
truck_01,500m_r015_c026__v01,500m_r015_c026__v04,0,0
truck_01,500m_r015_c026__v04,500m_r016_c026__v01,0.499438915888793,1.36210613424216
truck_01,500m_r016_c026__v01,500m_r016_c027__v02,0.499333561631674,1.36181880445002
truck_01,500m_r016_c027__v02,500m_r016_c026__v01,0.499333561631674,1.36181880445002
truck_01,500m_r016_c026__v01,500m_r016_c027__v01,0.499333561631674,1.36181880445002
truck_01,500m_r016_c027__v01,500m_r017_c027__v01,0.499438915889188,1.36210613424324
truck_01,500m_r017_c027__v01,500m_r018_c029__v02,1.11654725811278,3.04512888576212
truck_01,500m_r018_c029__v02,500m_r017_c027__v01,1.11654725811278,3.04512888576212
truck_01,500m_r017_c027__v01,500m_r017_c026__v02,0.499317294793296,1.36177444034535
truck_01,500m_r017_c026__v02,500m_r016_c025__v01,0.706233045215827,1.92609012331589
truck_01,500m_r016_c025__v01,500m_r015_c024__v01,0.706244545308083,1.92612148720386
truck_01,500m_r015_c024__v01,500m_r014_c023__v01,0.706256043419586,1.92615284568978
truck_01,500m_r014_c023__v01,500m_r013_c023__v01,0.499438915889188,1.36210613424324
truck_01,500m_r013_c023__v01,500m_r012_c023__v01,0.499438915888793,1.36210613424216
truck_01,500m_r012_c023__v01,500m_r011_c023__v01,0.499438915889188,1.36210613424324
truck_01,500m_r011_c023__v01,500m_r011_c022__v01,0.499414849794147,1.36204049943858
truck_01,500m_r011_c022__v01,500m_r012_c021__v01,0.706290525857331,1.92624688870181
truck_01,500m_r012_c021__v01,500m_r013_c020__v01,0.706279033693976,1.92621554643812
