vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_01,DEPOT,200m_r025_c042__v01,0.399551132711587,1.08968490739524
truck_01,200m_r025_c042__v01,200m_r024_c043__v01,0.282525401745279,0.770523822941669
truck_01,200m_r024_c043__v01,200m_r022_c043__v01,0.399551132711192,1.08968490739416
truck_01,200m_r022_c043__v01,200m_r023_c044__v01,0.282529077395958,0.770533847443521
truck_01,200m_r023_c044__v01,200m_r024_c045__v01,0.282527239634607,0.770528835367111
truck_01,200m_r024_c045__v01,200m_r025_c046__v01,0.282525401745279,0.770523822941669
truck_01,200m_r025_c046__v01,200m_r026_c047__v01,0.282523563729009,0.770518810170024
truck_01,200m_r026_c047__v01,200m_r026_c049__v01,0.399543578816927,1.08966430586435
truck_01,200m_r026_c049__v01,200m_r026_c051__v01,0.399543578818386,1.08966430586833
truck_01,200m_r026_c051__v01,200m_r026_c054__v01,0.599315368204979,1.63449645874085
truck_01,200m_r026_c054__v01,200m_r024_c057__v01,0.720298108739724,1.96444938747197
truck_01,200m_r024_c057__v01,200m_r026_c061__v01,0.89341928026532,2.43659803708724
truck_01,200m_r026_c061__v01,200m_r028_c063__v01,0.5650416128738,1.54102258056491
truck_01,200m_r028_c063__v01,200m_r029_c064__v01,0.282518048918598,0.770503769777995
truck_01,200m_r029_c064__v01,200m_r029_c065__v01,0.199763989874631,0.544810881476266
truck_01,200m_r029_c065__v01,200m_r029_c066__v01,0.199763989874631,0.544810881476266
truck_01,200m_r029_c066__v01,200m_r031_c066__v01,0.399551132711192,1.08968490739416
truck_01,200m_r031_c066__v01,200m_r032_c068__v01,0.446679408955885,1.21821656987969
truck_01,200m_r032_c068__v01,200m_r033_c068__v01,0.199775566355596,0.54484245369708
truck_01,200m_r033_c068__v01,200m_r034_c068__v01,0.199775566355596,0.54484245369708
truck_01,200m_r034_c068__v01,200m_r035_c067__v01,0.282507015871002,0.770473679648188
truck_01,200m_r035_c067__v01,200m_r036_c066__v01,0.282505176584548,0.770468663412404
truck_01,200m_r036_c066__v01,200m_r036_c065__v01,0.199745784076209,0.544761229298751
truck_01,200m_r036_c065__v01,200m_r035_c064__v01,0.28250517658558,0.770468663415218
truck_01,200m_r035_c064__v01,200m_r033_c064__v01,0.399551132711192,1.08968490739416
truck_01,200m_r033_c064__v01,200m_r031_c064__v01,0.399551132711192,1.08968490739416
truck_01,200m_r031_c064__v01,200m_r029_c064__v01,0.399551132711192,1.08968490739416
truck_01,200m_r029_c064__v01,200m_r030_c064__v01,0.199775566355596,0.54484245369708
truck_01,200m_r030_c064__v01,200m_r032_c063__v01,0.446704243872392,1.21828430147016
truck_01,200m_r032_c063__v01,200m_r034_c061__v01,0.565019549062721,1.54096240653469
truck_01,200m_r034_c061__v01,200m_r035_c059__v01,0.446665451227754,1.21817850334842
truck_01,200m_r035_c059__v01,200m_r035_c055__v01,0.798993541887537,2.17907329605692
truck_01,200m_r035_c055__v01,200m_r036_c053__v01,0.446660797972842,1.21816581265321
truck_01,200m_r036_c053__v01,200m_r036_c047__v01,1.19847470415795,3.26856737497623
truck_01,200m_r036_c047__v01,200m_r036_c046__v01,0.199745784076209,0.544761229298751
truck_01,200m_r036_c046__v01,200m_r038_c043__v01,0.720220214858699,1.96423694961463
truck_01,200m_r038_c043__v01,200m_r039_c040__v01,0.631642537695272,1.72266146644165
truck_01,200m_r039_c040__v01,200m_r037_c037__v01,0.720213720684428,1.96421923823026
truck_01,200m_r037_c037__v01,200m_r038_c037__v01,0.199775566355596,0.54484245369708
truck_01,200m_r038_c037__v01,200m_r041_c037__v01,0.599326699066788,1.63452736109124
truck_01,200m_r041_c037__v01,200m_r042_c036__v01,0.282494138208544,0.770438558750573
truck_01,200m_r042_c036__v01,200m_r042_c033__v01,0.599190514303902,1.63415594810155
truck_01,200m_r042_c033__v01,200m_r045_c032__v01,0.631730222462415,1.72290060671568
truck_01,200m_r045_c032__v01,200m_r042_c033__v01,0.631730222462415,1.72290060671568
truck_01,200m_r042_c033__v01,200m_r042_c036__v01,0.599190514303902,1.63415594810155
truck_01,200m_r042_c036__v01,200m_r042_c038__v01,0.399460342884366,1.08943729877554
truck_01,200m_r042_c038__v01,200m_r044_c040__v01,0.564982755741584,1.54086206111341
truck_01,200m_r044_c040__v01,200m_r043_c040__v01,0.199775566355596,0.54484245369708
truck_01,200m_r043_c040__v01,200m_r040_c040__v01,0.599326699066788,1.63452736109124
truck_01,200m_r040_c040__v01,200m_r038_c043__v01,0.720207226047198,1.96420152558327
truck_01,200m_r038_c043__v01,200m_r036_c045__v01,0.565004834779356,1.54092227667097
truck_01,200m_r036_c045__v01,200m_r034_c046__v01,0.446699591603042,1.21827161346284
truck_01,200m_r034_c046__v01,200m_r033_c045__v01,0.282508855029531,0.770478695535083
truck_01,200m_r033_c045__v01,200m_r032_c044__v01,0.28251069406116,0.770483711075892
truck_01,200m_r032_c044__v01,200m_r031_c042__v01,0.446679408955885,1.21821656987969
truck_01,200m_r031_c042__v01,200m_r029_c042__v01,0.399551132711192,1.08968490739416
truck_01,200m_r029_c042__v01,DEPOT,0.399551132711192,1.08968490739416
truck_02,DEPOT,200m_r026_c040__v01,0.446702665054978,1.21827999560449
truck_02,200m_r026_c040__v01,200m_r025_c039__v01,0.282523563727977,0.770518810167209
