vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_01,DEPOT,200m_r027_c045__v01,0.599307569255456,1.63447518887852
truck_01,200m_r027_c045__v01,200m_r027_c047__v01,0.399538379518707,1.08965012596011
truck_01,200m_r027_c047__v01,200m_r026_c045__v01,0.446702665054978,1.21827999560449
truck_01,200m_r026_c045__v01,200m_r027_c047__v01,0.446702665054978,1.21827999560449
truck_01,200m_r027_c047__v01,200m_r027_c050__v01,0.599307569255456,1.63447518887852
truck_01,200m_r027_c050__v01,200m_r026_c052__v01,0.446702665053672,1.21827999560092
truck_01,200m_r026_c052__v01,200m_r026_c054__v01,0.399543578818386,1.08966430586833
truck_01,200m_r026_c054__v01,200m_r027_c056__v01,0.446702665053672,1.21827999560092
truck_01,200m_r027_c056__v01,200m_r027_c057__v01,0.199769189763582,0.544825062991588
truck_01,200m_r027_c057__v01,200m_r027_c059__v01,0.399538379517247,1.08965012595613
truck_01,200m_r027_c059__v01,200m_r027_c060__v01,0.199769189763582,0.544825062991588
truck_01,200m_r027_c060__v01,200m_r027_c062__v01,0.399538379518707,1.08965012596011
truck_01,200m_r027_c062__v01,200m_r028_c064__v01,0.446698014512488,1.21826731230679
truck_01,200m_r028_c064__v01,200m_r028_c066__v01,0.399533179826177,1.08963594498048
truck_01,200m_r028_c066__v01,200m_r026_c066__v01,0.399551132711587,1.08968490739524
truck_01,200m_r026_c066__v01,200m_r025_c068__v01,0.446707315255231,1.21829267796881
truck_01,200m_r025_c068__v01,200m_r027_c068__v01,0.399551132711587,1.08968490739524
truck_01,200m_r027_c068__v01,200m_r028_c067__v01,0.282519887315664,0.770508783588174
truck_01,200m_r028_c067__v01,200m_r029_c067__v01,0.199775566355596,0.54484245369708
truck_01,200m_r029_c067__v01,200m_r031_c066__v01,0.446705406749783,1.21828747295395
truck_01,200m_r031_c066__v01,200m_r029_c066__v01,0.399551132711192,1.08968490739416
truck_01,200m_r029_c066__v01,200m_r029_c065__v01,0.199763989874631,0.544810881476266
truck_01,200m_r029_c065__v01,200m_r028_c064__v01,0.282518048918598,0.770503769777995
truck_01,200m_r028_c064__v01,200m_r027_c062__v01,0.446698014512488,1.21826731230679
truck_01,200m_r027_c062__v01,200m_r027_c061__v01,0.199769189763582,0.544825062991588
truck_01,200m_r027_c061__v01,200m_r027_c060__v01,0.199769189763582,0.544825062991588
truck_01,200m_r027_c060__v01,200m_r028_c059__v01,0.282519887315664,0.770508783588174
truck_01,200m_r028_c059__v01,200m_r028_c058__v01,0.199766589915858,0.544817972497795
truck_01,200m_r028_c058__v01,200m_r028_c056__v01,0.399533179826177,1.08963594498048
truck_01,200m_r028_c056__v01,200m_r028_c055__v01,0.199766589915858,0.544817972497795
truck_01,200m_r028_c055__v01,200m_r029_c054__v01,0.282518048918598,0.770503769777995
truck_01,200m_r029_c054__v01,200m_r031_c052__v01,0.56503058211139,1.54099249666743
truck_01,200m_r031_c052__v01,200m_r030_c052__v01,0.199775566355596,0.54484245369708
truck_01,200m_r030_c052__v01,200m_r030_c049__v01,0.599284168871269,1.63441136964892
truck_01,200m_r030_c049__v01,200m_r032_c047__v01,0.56502690468163,1.54098246731354
truck_01,200m_r032_c047__v01,200m_r032_c045__v01,0.399512377127659,1.08957921034816
truck_01,200m_r032_c045__v01,200m_r032_c043__v01,0.3995123771262,1.08957921034418
truck_01,200m_r032_c043__v01,200m_r031_c041__v01,0.446679408957191,1.21821656988325
truck_01,200m_r031_c041__v01,200m_r030_c039__v01,0.446684060853906,1.21822925687429
truck_01,200m_r030_c039__v01,200m_r029_c038__v01,0.28251621039461,0.770498755621665
truck_01,200m_r029_c038__v01,200m_r027_c037__v01,0.446707732279341,1.21829381530729
truck_01,200m_r027_c037__v01,200m_r026_c037__v01,0.199775566355991,0.544842453698158
truck_01,200m_r026_c037__v01,200m_r025_c037__v01,0.199775566355596,0.54484245369708
truck_01,200m_r025_c037__v01,200m_r023_c035__v01,0.565052641351954,1.5410526582326
truck_01,200m_r023_c035__v01,200m_r021_c034__v01,0.446714707048324,1.21831283740452
truck_01,200m_r021_c034__v01,200m_r019_c034__v01,0.399551132711192,1.08968490739416
truck_01,200m_r019_c034__v01,200m_r017_c035__v01,0.446719355379216,1.21832551467059
truck_01,200m_r017_c035__v01,200m_r016_c035__v01,0.199775566355596,0.54484245369708
truck_01,200m_r016_c035__v01,200m_r014_c034__v01,0.446722840831778,1.2183350204503
truck_01,200m_r014_c034__v01,200m_r013_c033__v01,0.282545611545074,0.770578940577475
truck_01,200m_r013_c033__v01,200m_r011_c033__v01,0.399551132711192,1.08968490739416
truck_01,200m_r011_c033__v01,200m_r009_c033__v01,0.399551132711192,1.08968490739416
truck_01,200m_r009_c033__v01,200m_r011_c033__v01,0.399551132711192,1.08968490739416
truck_01,200m_r011_c033__v01,200m_r013_c033__v01,0.399551132711192,1.08968490739416
truck_01,200m_r013_c033__v01,200m_r014_c034__v01,0.282545611545074,0.770578940577475
truck_01,200m_r014_c034__v01,200m_r016_c035__v01,0.446722840831778,1.2183350204503
truck_01,200m_r016_c035__v01,200m_r018_c035__v01,0.399551132711192,1.08968490739416
truck_01,200m_r018_c035__v01,200m_r019_c035__v01,0.199775566355596,0.54484245369708
truck_01,200m_r019_c035__v01,200m_r021_c035__v01,0.399551132711192,1.08968490739416
truck_01,200m_r021_c035__v01,200m_r023_c035__v01,0.399551132711192,1.08968490739416
truck_01,200m_r023_c035__v01,200m_r024_c037__v01,0.446716614640853,1.2183180399296
truck_01,200m_r024_c037__v01,200m_r024_c038__v01,0.199776988123815,0.544846331246767
truck_01,200m_r024_c038__v01,200m_r024_c039__v01,0.199776988123815,0.544846331246767
truck_01,200m_r024_c039__v01,200m_r025_c039__v01,0.199775566355596,0.54484245369708
truck_01,200m_r025_c039__v01,200m_r026_c040__v01,0.282523563727977,0.770518810167209
truck_01,200m_r026_c040__v01,DEPOT,0.446702665054978,1.21827999560449
truck_02,DEPOT,200m_r027_c045__v01,0.599307569255456,1.63447518887852
truck_02,200m_r027_c045__v01,200m_r027_c047__v01,0.399538379518707,1.08965012596011
truck_02,200m_r027_c047__v01,200m_r030_c047__v01,0.599326699066788,1.63452736109124
truck_02,200m_r030_c047__v01,200m_r030_c049__v01,0.399522779261128,1.08960757980308
truck_02,200m_r030_c049__v01,200m_r030_c052__v01,0.599284168871269,1.63441136964892
truck_02,200m_r030_c052__v01,200m_r029_c053__v01,0.28251621039461,0.770498755621665
truck_02,200m_r029_c053__v01,200m_r030_c052__v01,0.28251621039461,0.770498755621665
truck_02,200m_r030_c052__v01,200m_r030_c049__v01,0.599284168871269,1.63441136964892
truck_02,200m_r030_c049__v01,200m_r030_c047__v01,0.399522779261128,1.08960757980308
truck_02,200m_r030_c047__v01,200m_r027_c047__v01,0.599326699066788,1.63452736109124
truck_02,200m_r027_c047__v01,200m_r027_c045__v01,0.399538379518707,1.08965012596011
truck_02,200m_r027_c045__v01,200m_r025_c044__v01,0.446710057505665,1.21830015683363
truck_02,200m_r025_c044__v01,200m_r024_c042__v01,0.446711965117686,1.21830535941187
truck_02,200m_r024_c042__v01,200m_r024_c040__v01,0.399553976239175,1.08969266247048
truck_02,200m_r024_c040__v01,200m_r024_c039__v01,0.199776988122355,0.544846331242786
truck_02,200m_r024_c039__v01,200m_r023_c038__v01,0.282527239634607,0.770528835367111
truck_02,200m_r023_c038__v01,200m_r020_c038__v01,0.599326699066788,1.63452736109124
truck_02,200m_r020_c038__v01,200m_r018_c037__v01,0.446718193410143,1.21832234566403
truck_02,200m_r018_c037__v01,200m_r017_c035__v01,0.446744504654377,1.21839410360285
truck_02,200m_r017_c035__v01,200m_r016_c035__v01,0.199775566355596,0.54484245369708
truck_02,200m_r016_c035__v01,200m_r014_c034__v01,0.446722840831778,1.2183350204503
truck_02,200m_r014_c034__v01,200m_r013_c033__v01,0.282545611545074,0.770578940577475
truck_02,200m_r013_c033__v01,200m_r011_c033__v01,0.399551132711192,1.08968490739416
truck_02,200m_r011_c033__v01,200m_r010_c033__v01,0.199775566355596,0.54484245369708
truck_02,200m_r010_c033__v01,200m_r011_c033__v01,0.199775566355596,0.54484245369708
truck_02,200m_r011_c033__v01,200m_r013_c033__v01,0.399551132711192,1.08968490739416
truck_02,200m_r013_c033__v01,200m_r014_c034__v01,0.282545611545074,0.770578940577475
truck_02,200m_r014_c034__v01,200m_r016_c035__v01,0.446722840831778,1.2183350204503
truck_02,200m_r016_c035__v01,200m_r017_c035__v01,0.199775566355596,0.54484245369708
truck_02,200m_r017_c035__v01,200m_r018_c037__v01,0.446744504654377,1.21839410360285
truck_02,200m_r018_c037__v01,200m_r018_c038__v01,0.199792579540528,0.544888853292348
truck_02,200m_r018_c038__v01,200m_r018_c035__v01,0.599377738586335,1.63466655978091
truck_02,200m_r018_c035__v01,200m_r018_c034__v01,0.199792579540528,0.544888853292348
truck_02,200m_r018_c034__v01,200m_r018_c035__v01,0.199792579540528,0.544888853292348
truck_02,200m_r018_c035__v01,200m_r018_c037__v01,0.399585159071149,1.08977770655768
truck_02,200m_r018_c037__v01,200m_r020_c038__v01,0.446718193410143,1.21832234566403
truck_02,200m_r020_c038__v01,200m_r019_c039__v01,0.282534589922413,0.770548881606582
truck_02,200m_r019_c039__v01,200m_r018_c042__v01,0.631790533953671,1.72306509260092
truck_02,200m_r018_c042__v01,200m_r020_c043__v01,0.446718193410143,1.21832234566403
truck_02,200m_r020_c043__v01,200m_r021_c043__v01,0.199775566355596,0.54484245369708
truck_02,200m_r021_c043__v01,200m_r019_c043__v01,0.399551132711192,1.08968490739416
truck_02,200m_r019_c043__v01,200m_r018_c043__v01,0.199775566355596,0.54484245369708
truck_02,200m_r018_c043__v01,200m_r020_c044__v01,0.44671819340949,1.21832234566225
truck_02,200m_r020_c044__v01,200m_r021_c045__v01,0.282532752540898,0.770543870566085
