vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_01,DEPOT,1000m_r006_c008__v01,0.99887783177798,2.7242122684854
truck_01,1000m_r006_c008__v01,1000m_r007_c008__v01,0.99887783177798,2.7242122684854
truck_01,1000m_r007_c008__v01,1000m_r008_c007__v01,1.41248908970057,3.85224297191065
truck_01,1000m_r008_c007__v01,1000m_r009_c006__v01,1.41244308536072,3.85211750552925
truck_01,1000m_r009_c006__v01,1000m_r008_c005__v01,1.41244308536176,3.85211750553206
truck_01,1000m_r008_c005__v01,1000m_r007_c004__v01,1.41248908970057,3.85224297191065
truck_01,1000m_r007_c004__v01,1000m_r006_c003__v01,1.41253507818063,3.85236839503809
truck_01,1000m_r006_c003__v01,1000m_r006_c002__v01,0.998780942668119,2.72394802545851
truck_01,1000m_r006_c002__v01,1000m_r007_c004__v01,2.2333272522577,6.09089250615737
truck_01,1000m_r007_c004__v01,1000m_r008_c006__v01,2.23321090392503,6.09057519252281
truck_01,1000m_r008_c006__v01,1000m_r008_c007__v01,0.998650857059682,2.7235932465264
truck_01,1000m_r008_c007__v01,1000m_r008_c008__v01,0.998650857061141,2.72359324653038
truck_01,1000m_r008_c008__v01,1000m_r007_c009__v02,1.41248908970057,3.85224297191065
truck_01,1000m_r007_c009__v02,1000m_r006_c008__v01,1.41253507818063,3.85236839503809
truck_01,1000m_r006_c008__v01,DEPOT,0.99887783177798,2.7242122684854
truck_02,DEPOT,1000m_r005_c007__v01,0.998845948647299,2.72412531449263
truck_02,1000m_r005_c007__v01,1000m_r004_c006__v01,1.41262700755185,3.85261911150505
truck_02,1000m_r004_c006__v01,1000m_r003_c005__v01,1.41267294843857,3.85274440483246
truck_02,1000m_r003_c005__v01,1000m_r002_c006__v01,1.4127188734539,3.85286965487427
truck_02,1000m_r002_c006__v01,1000m_r001_c006__v01,0.99887783177798,2.7242122684854
truck_02,1000m_r001_c006__v01,1000m_r001_c007__v01,0.999105727009459,2.72483380093489
truck_02,1000m_r001_c007__v01,1000m_r002_c008__v01,1.41276478259562,3.85299486162442
truck_02,1000m_r002_c008__v01,1000m_r001_c008__v01,0.99887783177798,2.7242122684854
truck_02,1000m_r001_c008__v01,1000m_r002_c009__v01,1.41276478259562,3.85299486162442
truck_02,1000m_r002_c009__v01,1000m_r003_c009__v01,0.99887783177798,2.7242122684854
truck_02,1000m_r003_c009__v01,1000m_r004_c009__v01,0.99887783177798,2.7242122684854
truck_02,1000m_r004_c009__v01,DEPOT,1.41262700755288,3.85261911150786
truck_03,DEPOT,1000m_r005_c008__v01,0,0
truck_03,1000m_r005_c008__v01,1000m_r006_c009__v01,1.41258105079897,3.85249377490628
