grid_id,row,col,center_lng,center_lat,grid_size_m
200m_r011_c041,11,41,114.0607234161657,22.510661157024792,200
200m_r011_c042,11,42,114.06266855872391,22.510661157024792,200
200m_r012_c030,12,30,114.0393268480254,22.512457779374774,200
200m_r012_c032,12,32,114.04321713314182,22.512457779374774,200
200m_r012_c033,12,33,114.04516227570002,22.512457779374774,200
200m_r012_c034,12,34,114.04710741825824,22.512457779374774,200
200m_r012_c035,12,35,114.04905256081645,22.512457779374774,200
200m_r012_c036,12,36,114.05099770337465,22.512457779374774,200
200m_r012_c037,12,37,114.05294284593286,22.512457779374774,200
200m_r012_c038,12,38,114.05488798849107,22.512457779374774,200
200m_r012_c039,12,39,114.05683313104929,22.512457779374774,200
200m_r012_c040,12,40,114.05877827360749,22.512457779374774,200
200m_r012_c041,12,41,114.0607234161657,22.512457779374774,200
200m_r012_c042,12,42,114.06266855872391,22.512457779374774,200
200m_r012_c043,12,43,114.06461370128213,22.512457779374774,200
200m_r013_c019,13,19,114.01793027988509,22.514254401724756,200
200m_r013_c030,13,30,114.0393268480254,22.514254401724756,200
200m_r013_c031,13,31,114.04127199058361,22.514254401724756,200
200m_r013_c032,13,32,114.04321713314182,22.514254401724756,200
200m_r013_c033,13,33,114.04516227570002,22.514254401724756,200
200m_r013_c034,13,34,114.04710741825824,22.514254401724756,200
200m_r013_c035,13,35,114.04905256081645,22.514254401724756,200
200m_r013_c036,13,36,114.05099770337465,22.514254401724756,200
200m_r013_c037,13,37,114.05294284593286,22.514254401724756,200
200m_r013_c038,13,38,114.05488798849107,22.514254401724756,200
200m_r013_c039,13,39,114.05683313104929,22.514254401724756,200
200m_r013_c040,13,40,114.05877827360749,22.514254401724756,200
200m_r013_c041,13,41,114.0607234161657,22.514254401724756,200
200m_r013_c042,13,42,114.06266855872391,22.514254401724756,200
200m_r013_c043,13,43,114.06461370128213,22.514254401724756,200
200m_r013_c044,13,44,114.06655884384033,22.514254401724756,200
200m_r013_c045,13,45,114.06850398639854,22.514254401724756,200
200m_r013_c066,13,66,114.10935198012095,22.514254401724756,200
200m_r014_c028,14,28,114.03543656290898,22.516051024074738,200
200m_r014_c029,14,29,114.03738170546718,22.516051024074738,200
200m_r014_c030,14,30,114.0393268480254,22.516051024074738,200
200m_r014_c031,14,31,114.04127199058361,22.516051024074738,200
200m_r014_c032,14,32,114.04321713314182,22.516051024074738,200
200m_r014_c033,14,33,114.04516227570002,22.516051024074738,200
200m_r014_c034,14,34,114.04710741825824,22.516051024074738,200
200m_r014_c035,14,35,114.04905256081645,22.516051024074738,200
200m_r014_c036,14,36,114.05099770337465,22.516051024074738,200
200m_r014_c037,14,37,114.05294284593286,22.516051024074738,200
200m_r014_c038,14,38,114.05488798849107,22.516051024074738,200
200m_r014_c039,14,39,114.05683313104929,22.516051024074738,200
200m_r014_c040,14,40,114.05877827360749,22.516051024074738,200
200m_r014_c041,14,41,114.0607234161657,22.516051024074738,200
200m_r014_c042,14,42,114.06266855872391,22.516051024074738,200
200m_r014_c043,14,43,114.06461370128213,22.516051024074738,200
200m_r014_c044,14,44,114.06655884384033,22.516051024074738,200
200m_r014_c045,14,45,114.06850398639854,22.516051024074738,200
200m_r014_c046,14,46,114.07044912895675,22.516051024074738,200
200m_r014_c047,14,47,114.07239427151497,22.516051024074738,200
200m_r014_c048,14,48,114.07433941407317,22.516051024074738,200
200m_r014_c049,14,49,114.07628455663138,22.516051024074738,200
200m_r015_c001,15,1,113.98291771383732,22.51784764642472,200
200m_r015_c007,15,7,113.99458856918658,22.51784764642472,200
200m_r015_c027,15,27,114.03349142035077,22.51784764642472,200
200m_r015_c028,15,28,114.03543656290898,22.51784764642472,200
200m_r015_c029,15,29,114.03738170546718,22.51784764642472,200
200m_r015_c030,15,30,114.0393268480254,22.51784764642472,200
200m_r015_c031,15,31,114.04127199058361,22.51784764642472,200
200m_r015_c032,15,32,114.04321713314182,22.51784764642472,200
200m_r015_c033,15,33,114.04516227570002,22.51784764642472,200
200m_r015_c034,15,34,114.04710741825824,22.51784764642472,200
200m_r015_c035,15,35,114.04905256081645,22.51784764642472,200
200m_r015_c036,15,36,114.05099770337465,22.51784764642472,200
200m_r015_c037,15,37,114.05294284593286,22.51784764642472,200
200m_r015_c038,15,38,114.05488798849107,22.51784764642472,200
200m_r015_c039,15,39,114.05683313104929,22.51784764642472,200
200m_r015_c040,15,40,114.05877827360749,22.51784764642472,200
200m_r015_c041,15,41,114.0607234161657,22.51784764642472,200
200m_r015_c042,15,42,114.06266855872391,22.51784764642472,200
200m_r015_c043,15,43,114.06461370128213,22.51784764642472,200
200m_r015_c044,15,44,114.06655884384033,22.51784764642472,200
200m_r015_c045,15,45,114.06850398639854,22.51784764642472,200
200m_r015_c046,15,46,114.07044912895675,22.51784764642472,200
200m_r015_c047,15,47,114.07239427151497,22.51784764642472,200
200m_r015_c048,15,48,114.07433941407317,22.51784764642472,200
200m_r016_c000,16,0,113.98097257127911,22.5196442687747,200
200m_r016_c001,16,1,113.98291771383732,22.5196442687747,200
200m_r016_c002,16,2,113.98486285639552,22.5196442687747,200
200m_r016_c003,16,3,113.98680799895374,22.5196442687747,200
200m_r016_c005,16,5,113.99069828407016,22.5196442687747,200
200m_r016_c006,16,6,113.99264342662836,22.5196442687747,200
200m_r016_c007,16,7,113.99458856918658,22.5196442687747,200
200m_r016_c025,16,25,114.02960113523434,22.5196442687747,200
200m_r016_c026,16,26,114.03154627779256,22.5196442687747,200
200m_r016_c027,16,27,114.03349142035077,22.5196442687747,200
200m_r016_c028,16,28,114.03543656290898,22.5196442687747,200
200m_r016_c029,16,29,114.03738170546718,22.5196442687747,200
200m_r016_c030,16,30,114.0393268480254,22.5196442687747,200
200m_r016_c031,16,31,114.04127199058361,22.5196442687747,200
200m_r016_c032,16,32,114.04321713314182,22.5196442687747,200
200m_r016_c033,16,33,114.04516227570002,22.5196442687747,200
200m_r016_c034,16,34,114.04710741825824,22.5196442687747,200
200m_r016_c035,16,35,114.04905256081645,22.5196442687747,200
200m_r016_c036,16,36,114.05099770337465,22.5196442687747,200
200m_r016_c037,16,37,114.05294284593286,22.5196442687747,200
200m_r016_c038,16,38,114.05488798849107,22.5196442687747,200
200m_r016_c039,16,39,114.05683313104929,22.5196442687747,200
200m_r016_c040,16,40,114.05877827360749,22.5196442687747,200
200m_r016_c041,16,41,114.0607234161657,22.5196442687747,200
200m_r016_c042,16,42,114.06266855872391,22.5196442687747,200
200m_r016_c043,16,43,114.06461370128213,22.5196442687747,200
200m_r016_c044,16,44,114.06655884384033,22.5196442687747,200
200m_r016_c045,16,45,114.06850398639854,22.5196442687747,200
200m_r016_c046,16,46,114.07044912895675,22.5196442687747,200
200m_r016_c048,16,48,114.07433941407317,22.5196442687747,200
200m_r016_c052,16,52,114.082119984306,22.5196442687747,200
200m_r017_c001,17,1,113.98291771383732,22.521440891124684,200
200m_r017_c002,17,2,113.98486285639552,22.521440891124684,200
200m_r017_c003,17,3,113.98680799895374,22.521440891124684,200
200m_r017_c005,17,5,113.99069828407016,22.521440891124684,200
200m_r017_c006,17,6,113.99264342662836,22.521440891124684,200
200m_r017_c007,17,7,113.99458856918658,22.521440891124684,200
200m_r017_c008,17,8,113.99653371174479,22.521440891124684,200
200m_r017_c023,17,23,114.02571085011793,22.521440891124684,200
200m_r017_c024,17,24,114.02765599267615,22.521440891124684,200
200m_r017_c025,17,25,114.02960113523434,22.521440891124684,200
200m_r017_c026,17,26,114.03154627779256,22.521440891124684,200
200m_r017_c027,17,27,114.03349142035077,22.521440891124684,200
200m_r017_c028,17,28,114.03543656290898,22.521440891124684,200
200m_r017_c029,17,29,114.03738170546718,22.521440891124684,200
200m_r017_c030,17,30,114.0393268480254,22.521440891124684,200
200m_r017_c031,17,31,114.04127199058361,22.521440891124684,200
200m_r017_c032,17,32,114.04321713314182,22.521440891124684,200
200m_r017_c033,17,33,114.04516227570002,22.521440891124684,200
200m_r017_c034,17,34,114.04710741825824,22.521440891124684,200
200m_r017_c035,17,35,114.04905256081645,22.521440891124684,200
200m_r017_c036,17,36,114.05099770337465,22.521440891124684,200
200m_r017_c037,17,37,114.05294284593286,22.521440891124684,200
200m_r017_c038,17,38,114.05488798849107,22.521440891124684,200
200m_r017_c039,17,39,114.05683313104929,22.521440891124684,200
200m_r017_c040,17,40,114.05877827360749,22.521440891124684,200
200m_r017_c041,17,41,114.0607234161657,22.521440891124684,200
200m_r017_c042,17,42,114.06266855872391,22.521440891124684,200
200m_r017_c043,17,43,114.06461370128213,22.521440891124684,200
200m_r017_c044,17,44,114.06655884384033,22.521440891124684,200
200m_r017_c045,17,45,114.06850398639854,22.521440891124684,200
200m_r017_c046,17,46,114.07044912895675,22.521440891124684,200
200m_r017_c047,17,47,114.07239427151497,22.521440891124684,200
200m_r017_c048,17,48,114.07433941407317,22.521440891124684,200
200m_r017_c049,17,49,114.07628455663138,22.521440891124684,200
200m_r017_c053,17,53,114.08406512686422,22.521440891124684,200
200m_r017_c071,17,71,114.11907769291199,22.521440891124684,200
200m_r018_c000,18,0,113.98097257127911,22.523237513474665,200
200m_r018_c001,18,1,113.98291771383732,22.523237513474665,200
200m_r018_c006,18,6,113.99264342662836,22.523237513474665,200
200m_r018_c007,18,7,113.99458856918658,22.523237513474665,200
200m_r018_c008,18,8,113.99653371174479,22.523237513474665,200
200m_r018_c022,18,22,114.02376570755972,22.523237513474665,200
200m_r018_c023,18,23,114.02571085011793,22.523237513474665,200
200m_r018_c024,18,24,114.02765599267615,22.523237513474665,200
200m_r018_c025,18,25,114.02960113523434,22.523237513474665,200
200m_r018_c026,18,26,114.03154627779256,22.523237513474665,200
200m_r018_c027,18,27,114.03349142035077,22.523237513474665,200
200m_r018_c028,18,28,114.03543656290898,22.523237513474665,200
200m_r018_c029,18,29,114.03738170546718,22.523237513474665,200
200m_r018_c030,18,30,114.0393268480254,22.523237513474665,200
200m_r018_c031,18,31,114.04127199058361,22.523237513474665,200
200m_r018_c032,18,32,114.04321713314182,22.523237513474665,200
200m_r018_c033,18,33,114.04516227570002,22.523237513474665,200
200m_r018_c034,18,34,114.04710741825824,22.523237513474665,200
200m_r018_c035,18,35,114.04905256081645,22.523237513474665,200
200m_r018_c036,18,36,114.05099770337465,22.523237513474665,200
200m_r018_c037,18,37,114.05294284593286,22.523237513474665,200
200m_r018_c038,18,38,114.05488798849107,22.523237513474665,200
200m_r018_c039,18,39,114.05683313104929,22.523237513474665,200
200m_r018_c040,18,40,114.05877827360749,22.523237513474665,200
200m_r018_c041,18,41,114.0607234161657,22.523237513474665,200
200m_r018_c042,18,42,114.06266855872391,22.523237513474665,200
200m_r018_c043,18,43,114.06461370128213,22.523237513474665,200
200m_r018_c044,18,44,114.06655884384033,22.523237513474665,200
200m_r018_c045,18,45,114.06850398639854,22.523237513474665,200
200m_r018_c046,18,46,114.07044912895675,22.523237513474665,200
200m_r018_c047,18,47,114.07239427151497,22.523237513474665,200
200m_r018_c048,18,48,114.07433941407317,22.523237513474665,200
200m_r018_c049,18,49,114.07628455663138,22.523237513474665,200
200m_r018_c050,18,50,114.07822969918959,22.523237513474665,200
200m_r018_c051,18,51,114.0801748417478,22.523237513474665,200
200m_r018_c060,18,60,114.09768112477168,22.523237513474665,200
200m_r019_c001,19,1,113.98291771383732,22.525034135824647,200
200m_r019_c003,19,3,113.98680799895374,22.525034135824647,200
200m_r019_c004,19,4,113.98875314151195,22.525034135824647,200
200m_r019_c005,19,5,113.99069828407016,22.525034135824647,200
200m_r019_c006,19,6,113.99264342662836,22.525034135824647,200
200m_r019_c007,19,7,113.99458856918658,22.525034135824647,200
200m_r019_c008,19,8,113.99653371174479,22.525034135824647,200
200m_r019_c009,19,9,113.998478854303,22.525034135824647,200
200m_r019_c010,19,10,114.0004239968612,22.525034135824647,200
200m_r019_c011,19,11,114.00236913941941,22.525034135824647,200
200m_r019_c018,19,18,114.01598513732688,22.525034135824647,200
200m_r019_c021,19,21,114.0218205650015,22.525034135824647,200
200m_r019_c022,19,22,114.02376570755972,22.525034135824647,200
200m_r019_c023,19,23,114.02571085011793,22.525034135824647,200
200m_r019_c024,19,24,114.02765599267615,22.525034135824647,200
200m_r019_c025,19,25,114.02960113523434,22.525034135824647,200
200m_r019_c026,19,26,114.03154627779256,22.525034135824647,200
200m_r019_c027,19,27,114.03349142035077,22.525034135824647,200
200m_r019_c028,19,28,114.03543656290898,22.525034135824647,200
200m_r019_c029,19,29,114.03738170546718,22.525034135824647,200
200m_r019_c030,19,30,114.0393268480254,22.525034135824647,200
200m_r019_c031,19,31,114.04127199058361,22.525034135824647,200
200m_r019_c032,19,32,114.04321713314182,22.525034135824647,200
200m_r019_c033,19,33,114.04516227570002,22.525034135824647,200
200m_r019_c034,19,34,114.04710741825824,22.525034135824647,200
200m_r019_c035,19,35,114.04905256081645,22.525034135824647,200
200m_r019_c036,19,36,114.05099770337465,22.525034135824647,200
200m_r019_c037,19,37,114.05294284593286,22.525034135824647,200
200m_r019_c038,19,38,114.05488798849107,22.525034135824647,200
200m_r019_c039,19,39,114.05683313104929,22.525034135824647,200
200m_r019_c040,19,40,114.05877827360749,22.525034135824647,200
200m_r019_c041,19,41,114.0607234161657,22.525034135824647,200
200m_r019_c042,19,42,114.06266855872391,22.525034135824647,200
200m_r019_c043,19,43,114.06461370128213,22.525034135824647,200
200m_r019_c044,19,44,114.06655884384033,22.525034135824647,200
200m_r019_c045,19,45,114.06850398639854,22.525034135824647,200
200m_r019_c046,19,46,114.07044912895675,22.525034135824647,200
200m_r019_c047,19,47,114.07239427151497,22.525034135824647,200
200m_r019_c048,19,48,114.07433941407317,22.525034135824647,200
200m_r019_c049,19,49,114.07628455663138,22.525034135824647,200
200m_r019_c050,19,50,114.07822969918959,22.525034135824647,200
200m_r019_c051,19,51,114.0801748417478,22.525034135824647,200
200m_r019_c063,19,63,114.10351655244631,22.525034135824647,200
200m_r020_c003,20,3,113.98680799895374,22.52683075817463,200
200m_r020_c004,20,4,113.98875314151195,22.52683075817463,200
200m_r020_c005,20,5,113.99069828407016,22.52683075817463,200
200m_r020_c006,20,6,113.99264342662836,22.52683075817463,200
200m_r020_c007,20,7,113.99458856918658,22.52683075817463,200
200m_r020_c008,20,8,113.99653371174479,22.52683075817463,200
200m_r020_c009,20,9,113.998478854303,22.52683075817463,200
200m_r020_c010,20,10,114.0004239968612,22.52683075817463,200
200m_r020_c011,20,11,114.00236913941941,22.52683075817463,200
200m_r020_c012,20,12,114.00431428197763,22.52683075817463,200
200m_r020_c015,20,15,114.01014970965225,22.52683075817463,200
200m_r020_c016,20,16,114.01209485221047,22.52683075817463,200
200m_r020_c017,20,17,114.01403999476867,22.52683075817463,200
200m_r020_c018,20,18,114.01598513732688,22.52683075817463,200
200m_r020_c021,20,21,114.0218205650015,22.52683075817463,200
200m_r020_c022,20,22,114.02376570755972,22.52683075817463,200
200m_r020_c023,20,23,114.02571085011793,22.52683075817463,200
200m_r020_c024,20,24,114.02765599267615,22.52683075817463,200
200m_r020_c025,20,25,114.02960113523434,22.52683075817463,200
200m_r020_c026,20,26,114.03154627779256,22.52683075817463,200
200m_r020_c027,20,27,114.03349142035077,22.52683075817463,200
200m_r020_c028,20,28,114.03543656290898,22.52683075817463,200
200m_r020_c029,20,29,114.03738170546718,22.52683075817463,200
200m_r020_c030,20,30,114.0393268480254,22.52683075817463,200
200m_r020_c031,20,31,114.04127199058361,22.52683075817463,200
200m_r020_c032,20,32,114.04321713314182,22.52683075817463,200
200m_r020_c033,20,33,114.04516227570002,22.52683075817463,200
200m_r020_c034,20,34,114.04710741825824,22.52683075817463,200
200m_r020_c035,20,35,114.04905256081645,22.52683075817463,200
200m_r020_c036,20,36,114.05099770337465,22.52683075817463,200
200m_r020_c037,20,37,114.05294284593286,22.52683075817463,200
200m_r020_c038,20,38,114.05488798849107,22.52683075817463,200
200m_r020_c039,20,39,114.05683313104929,22.52683075817463,200
200m_r020_c040,20,40,114.05877827360749,22.52683075817463,200
200m_r020_c041,20,41,114.0607234161657,22.52683075817463,200
200m_r020_c042,20,42,114.06266855872391,22.52683075817463,200
200m_r020_c043,20,43,114.06461370128213,22.52683075817463,200
200m_r020_c044,20,44,114.06655884384033,22.52683075817463,200
200m_r020_c045,20,45,114.06850398639854,22.52683075817463,200
200m_r020_c046,20,46,114.07044912895675,22.52683075817463,200
200m_r020_c047,20,47,114.07239427151497,22.52683075817463,200
200m_r020_c048,20,48,114.07433941407317,22.52683075817463,200
200m_r020_c049,20,49,114.07628455663138,22.52683075817463,200
200m_r020_c050,20,50,114.07822969918959,22.52683075817463,200
200m_r020_c051,20,51,114.0801748417478,22.52683075817463,200
200m_r020_c052,20,52,114.082119984306,22.52683075817463,200
200m_r020_c071,20,71,114.11907769291199,22.52683075817463,200
200m_r021_c005,21,5,113.99069828407016,22.52862738052461,200
200m_r021_c006,21,6,113.99264342662836,22.52862738052461,200
200m_r021_c007,21,7,113.99458856918658,22.52862738052461,200
200m_r021_c008,21,8,113.99653371174479,22.52862738052461,200
200m_r021_c009,21,9,113.998478854303,22.52862738052461,200
200m_r021_c010,21,10,114.0004239968612,22.52862738052461,200
200m_r021_c013,21,13,114.00625942453583,22.52862738052461,200
200m_r021_c014,21,14,114.00820456709404,22.52862738052461,200
200m_r021_c015,21,15,114.01014970965225,22.52862738052461,200
200m_r021_c017,21,17,114.01403999476867,22.52862738052461,200
200m_r021_c018,21,18,114.01598513732688,22.52862738052461,200
200m_r021_c019,21,19,114.01793027988509,22.52862738052461,200
200m_r021_c020,21,20,114.0198754224433,22.52862738052461,200
200m_r021_c021,21,21,114.0218205650015,22.52862738052461,200
200m_r021_c022,21,22,114.02376570755972,22.52862738052461,200
200m_r021_c023,21,23,114.02571085011793,22.52862738052461,200
200m_r021_c024,21,24,114.02765599267615,22.52862738052461,200
200m_r021_c025,21,25,114.02960113523434,22.52862738052461,200
200m_r021_c026,21,26,114.03154627779256,22.52862738052461,200
200m_r021_c027,21,27,114.03349142035077,22.52862738052461,200
200m_r021_c028,21,28,114.03543656290898,22.52862738052461,200
200m_r021_c029,21,29,114.03738170546718,22.52862738052461,200
200m_r021_c030,21,30,114.0393268480254,22.52862738052461,200
200m_r021_c031,21,31,114.04127199058361,22.52862738052461,200
200m_r021_c032,21,32,114.04321713314182,22.52862738052461,200
200m_r021_c033,21,33,114.04516227570002,22.52862738052461,200
200m_r021_c034,21,34,114.04710741825824,22.52862738052461,200
200m_r021_c035,21,35,114.04905256081645,22.52862738052461,200
200m_r021_c036,21,36,114.05099770337465,22.52862738052461,200
200m_r021_c037,21,37,114.05294284593286,22.52862738052461,200
200m_r021_c038,21,38,114.05488798849107,22.52862738052461,200
200m_r021_c039,21,39,114.05683313104929,22.52862738052461,200
200m_r021_c040,21,40,114.05877827360749,22.52862738052461,200
200m_r021_c041,21,41,114.0607234161657,22.52862738052461,200
200m_r021_c042,21,42,114.06266855872391,22.52862738052461,200
200m_r021_c043,21,43,114.06461370128213,22.52862738052461,200
200m_r021_c044,21,44,114.06655884384033,22.52862738052461,200
200m_r021_c045,21,45,114.06850398639854,22.52862738052461,200
200m_r021_c046,21,46,114.07044912895675,22.52862738052461,200
200m_r021_c047,21,47,114.07239427151497,22.52862738052461,200
200m_r021_c048,21,48,114.07433941407317,22.52862738052461,200
200m_r021_c049,21,49,114.07628455663138,22.52862738052461,200
200m_r021_c050,21,50,114.07822969918959,22.52862738052461,200
200m_r021_c051,21,51,114.0801748417478,22.52862738052461,200
200m_r021_c052,21,52,114.082119984306,22.52862738052461,200
200m_r021_c053,21,53,114.08406512686422,22.52862738052461,200
200m_r021_c070,21,70,114.11713255035379,22.52862738052461,200
200m_r021_c071,21,71,114.11907769291199,22.52862738052461,200
200m_r022_c007,22,7,113.99458856918658,22.530424002874593,200
200m_r022_c008,22,8,113.99653371174479,22.530424002874593,200
200m_r022_c009,22,9,113.998478854303,22.530424002874593,200
200m_r022_c011,22,11,114.00236913941941,22.530424002874593,200
200m_r022_c013,22,13,114.00625942453583,22.530424002874593,200
200m_r022_c014,22,14,114.00820456709404,22.530424002874593,200
200m_r022_c015,22,15,114.01014970965225,22.530424002874593,200
200m_r022_c016,22,16,114.01209485221047,22.530424002874593,200
200m_r022_c017,22,17,114.01403999476867,22.530424002874593,200
200m_r022_c018,22,18,114.01598513732688,22.530424002874593,200
200m_r022_c019,22,19,114.01793027988509,22.530424002874593,200
200m_r022_c020,22,20,114.0198754224433,22.530424002874593,200
200m_r022_c021,22,21,114.0218205650015,22.530424002874593,200
200m_r022_c022,22,22,114.02376570755972,22.530424002874593,200
200m_r022_c023,22,23,114.02571085011793,22.530424002874593,200
200m_r022_c024,22,24,114.02765599267615,22.530424002874593,200
200m_r022_c025,22,25,114.02960113523434,22.530424002874593,200
200m_r022_c026,22,26,114.03154627779256,22.530424002874593,200
200m_r022_c027,22,27,114.03349142035077,22.530424002874593,200
200m_r022_c028,22,28,114.03543656290898,22.530424002874593,200
200m_r022_c029,22,29,114.03738170546718,22.530424002874593,200
200m_r022_c032,22,32,114.04321713314182,22.530424002874593,200
200m_r022_c033,22,33,114.04516227570002,22.530424002874593,200
200m_r022_c034,22,34,114.04710741825824,22.530424002874593,200
200m_r022_c035,22,35,114.04905256081645,22.530424002874593,200
200m_r022_c036,22,36,114.05099770337465,22.530424002874593,200
200m_r022_c037,22,37,114.05294284593286,22.530424002874593,200
200m_r022_c038,22,38,114.05488798849107,22.530424002874593,200
200m_r022_c039,22,39,114.05683313104929,22.530424002874593,200
200m_r022_c040,22,40,114.05877827360749,22.530424002874593,200
200m_r022_c041,22,41,114.0607234161657,22.530424002874593,200
200m_r022_c042,22,42,114.06266855872391,22.530424002874593,200
200m_r022_c043,22,43,114.06461370128213,22.530424002874593,200
200m_r022_c044,22,44,114.06655884384033,22.530424002874593,200
200m_r022_c045,22,45,114.06850398639854,22.530424002874593,200
200m_r022_c046,22,46,114.07044912895675,22.530424002874593,200
200m_r022_c047,22,47,114.07239427151497,22.530424002874593,200
200m_r022_c048,22,48,114.07433941407317,22.530424002874593,200
200m_r022_c049,22,49,114.07628455663138,22.530424002874593,200
200m_r022_c050,22,50,114.07822969918959,22.530424002874593,200
200m_r022_c051,22,51,114.0801748417478,22.530424002874593,200
200m_r022_c052,22,52,114.082119984306,22.530424002874593,200
200m_r022_c053,22,53,114.08406512686422,22.530424002874593,200
200m_r022_c054,22,54,114.08601026942243,22.530424002874593,200
200m_r022_c055,22,55,114.08795541198064,22.530424002874593,200
200m_r022_c069,22,69,114.11518740779557,22.530424002874593,200
200m_r022_c070,22,70,114.11713255035379,22.530424002874593,200
200m_r022_c071,22,71,114.11907769291199,22.530424002874593,200
200m_r022_c072,22,72,114.1210228354702,22.530424002874593,200
200m_r022_c075,22,75,114.12685826314483,22.530424002874593,200
200m_r023_c002,23,2,113.98486285639552,22.532220625224575,200
200m_r023_c003,23,3,113.98680799895374,22.532220625224575,200
200m_r023_c004,23,4,113.98875314151195,22.532220625224575,200
200m_r023_c005,23,5,113.99069828407016,22.532220625224575,200
200m_r023_c007,23,7,113.99458856918658,22.532220625224575,200
200m_r023_c008,23,8,113.99653371174479,22.532220625224575,200
200m_r023_c009,23,9,113.998478854303,22.532220625224575,200
200m_r023_c010,23,10,114.0004239968612,22.532220625224575,200
200m_r023_c011,23,11,114.00236913941941,22.532220625224575,200
